persona_id,promptgroup_id,gender,race,adhd_severity,age_group,prompt_id,prompt_text,response_text,model_name,sentiment,word_count,empathy_score
FWNS,Memory and Reminders,Female,White,None,Senior,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.64,123,0.4
FWNS,Memory and Reminders,Female,White,None,Senior,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.34,102,0.45
FWNS,Memory and Reminders,Female,White,None,Senior,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.44,124,0.5
FWNS,Memory and Reminders,Female,White,None,Senior,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.49,111,0.4
FWNS,Memory and Reminders,Female,White,None,Senior,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.52,112,0.52
FWNS,Motivation and Emotion,Female,White,None,Senior,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.55,97,0.42
FWNS,Motivation and Emotion,Female,White,None,Senior,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.59,123,0.4
FWNS,Motivation and Emotion,Female,White,None,Senior,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.57,129,0.35
FWNS,Motivation and Emotion,Female,White,None,Senior,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.47,125,0.39
FWNS,Motivation and Emotion,Female,White,None,Senior,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.55,113,0.41
FWNS,Motivation and Emotion,Female,White,None,Senior,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.5,127,0.24
FWNS,Motivation and Emotion,Female,White,None,Senior,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.51,120,0.42
FWNS,Motivation and Emotion,Female,White,None,Senior,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.38,108,0.46
FWNS,Planning and Balancing Life,Female,White,None,Senior,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.52,114,0.37
FWNS,Planning and Balancing Life,Female,White,None,Senior,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.46,119,0.3
FWNS,Planning and Balancing Life,Female,White,None,Senior,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.44,129,0.42
FWNS,Planning and Balancing Life,Female,White,None,Senior,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.44,128,0.28
FWMY,Task Management,Female,White,Mild,Youth,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.45,178,0.56
FWMY,Task Management,Female,White,Mild,Youth,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.58,168,0.47
FWMY,Task Management,Female,White,Mild,Youth,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.42,128,0.59
FWMY,Task Management,Female,White,Mild,Youth,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.45,141,0.4
FWMY,Task Management,Female,White,Mild,Youth,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.6,103,0.51
FWMY,Task Management,Female,White,Mild,Youth,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.42,134,0.35
FWMY,Task Management,Female,White,Mild,Youth,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.5,149,0.59
FWMY,Focus and Distraction,Female,White,Mild,Youth,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.48,122,0.57
FWMY,Focus and Distraction,Female,White,Mild,Youth,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.58,144,0.47
FWMY,Focus and Distraction,Female,White,Mild,Youth,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.61,142,0.49
FWMY,Focus and Distraction,Female,White,Mild,Youth,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.63,119,0.43
FWMY,Focus and Distraction,Female,White,Mild,Youth,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.49,142,0.32
FWMY,Memory and Reminders,Female,White,Mild,Youth,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.22,152,0.3
FWMY,Memory and Reminders,Female,White,Mild,Youth,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.55,140,0.44
FWMY,Memory and Reminders,Female,White,Mild,Youth,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.25,132,0.57
FWMY,Memory and Reminders,Female,White,Mild,Youth,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.5,134,0.5
FWMY,Memory and Reminders,Female,White,Mild,Youth,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.5,139,0.31
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.62,173,0.37
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.48,123,0.61
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.45,86,0.32
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.45,124,0.51
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.42,117,0.56
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.56,139,0.48
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.49,118,0.55
FWMY,Motivation and Emotion,Female,White,Mild,Youth,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.54,86,0.53
FWMY,Planning and Balancing Life,Female,White,Mild,Youth,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.49,131,0.24
FWMY,Planning and Balancing Life,Female,White,Mild,Youth,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.68,121,0.5
FWMY,Planning and Balancing Life,Female,White,Mild,Youth,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.5,123,0.54
FWMY,Planning and Balancing Life,Female,White,Mild,Youth,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.48,143,0.54
FWMY,Task Management,Female,White,Mild,Young Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.6,163,0.73
FWMY,Task Management,Female,White,Mild,Young Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.67,116,0.42
FWMY,Task Management,Female,White,Mild,Young Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.57,137,0.45
FWMY,Task Management,Female,White,Mild,Young Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.59,131,0.43
FWMY,Task Management,Female,White,Mild,Young Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.36,163,0.69
FWMY,Task Management,Female,White,Mild,Young Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.49,150,0.46
FWMY,Task Management,Female,White,Mild,Young Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.49,119,0.5
FWMY,Focus and Distraction,Female,White,Mild,Young Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.7,155,0.52
FWMY,Focus and Distraction,Female,White,Mild,Young Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.45,113,0.48
FWMY,Focus and Distraction,Female,White,Mild,Young Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.38,109,0.71
FWMY,Focus and Distraction,Female,White,Mild,Young Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.42,136,0.58
FWMY,Focus and Distraction,Female,White,Mild,Young Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.39,106,0.42
FWMY,Memory and Reminders,Female,White,Mild,Young Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.47,163,0.26
FWMY,Memory and Reminders,Female,White,Mild,Young Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.47,154,0.32
FWMY,Memory and Reminders,Female,White,Mild,Young Adult,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.55,123,0.54
FWMY,Memory and Reminders,Female,White,Mild,Young Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.41,165,0.5
FWMY,Memory and Reminders,Female,White,Mild,Young Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.35,116,0.59
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.53,139,0.54
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.4,116,0.5
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.66,153,0.58
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.53,130,0.5
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.5,109,0.37
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.66,127,0.58
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.49,111,0.42
FWMY,Motivation and Emotion,Female,White,Mild,Young Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.6,128,0.57
FWMY,Planning and Balancing Life,Female,White,Mild,Young Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.62,179,0.52
FWMY,Planning and Balancing Life,Female,White,Mild,Young Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.48,143,0.39
FWMY,Planning and Balancing Life,Female,White,Mild,Young Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.6,156,0.48
FWMY,Planning and Balancing Life,Female,White,Mild,Young Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.62,135,0.58
FWMA,Task Management,Female,White,Mild,Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.52,100,0.48
FWMA,Task Management,Female,White,Mild,Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.6,152,0.63
FWMA,Task Management,Female,White,Mild,Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.42,107,0.61
FWMA,Task Management,Female,White,Mild,Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.35,118,0.55
FWMA,Task Management,Female,White,Mild,Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.68,119,0.53
FWMA,Task Management,Female,White,Mild,Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.46,133,0.66
FWMA,Task Management,Female,White,Mild,Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.46,137,0.42
FWMA,Focus and Distraction,Female,White,Mild,Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.4,128,0.6
FWMA,Focus and Distraction,Female,White,Mild,Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.49,93,0.56
FWMA,Focus and Distraction,Female,White,Mild,Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.43,136,0.57
FWMA,Focus and Distraction,Female,White,Mild,Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.5,112,0.57
FWMA,Focus and Distraction,Female,White,Mild,Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.43,139,0.62
FWMA,Memory and Reminders,Female,White,Mild,Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.57,131,0.65
FWMA,Memory and Reminders,Female,White,Mild,Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.61,152,0.52
FWMA,Memory and Reminders,Female,White,Mild,Adult,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.52,145,0.38
FWMA,Memory and Reminders,Female,White,Mild,Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.53,136,0.56
FWMA,Memory and Reminders,Female,White,Mild,Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.42,127,0.57
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.65,103,0.48
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.56,134,0.56
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.58,101,0.53
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.43,117,0.47
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.67,104,0.65
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.48,139,0.48
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.68,145,0.44
FWMA,Motivation and Emotion,Female,White,Mild,Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.65,107,0.32
FWMA,Planning and Balancing Life,Female,White,Mild,Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.48,109,0.34
FWMA,Planning and Balancing Life,Female,White,Mild,Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.59,152,0.44
FWMA,Planning and Balancing Life,Female,White,Mild,Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.64,155,0.49
FWMA,Planning and Balancing Life,Female,White,Mild,Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.73,120,0.57
FWMS,Task Management,Female,White,Mild,Senior,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.64,135,0.53
FWMS,Task Management,Female,White,Mild,Senior,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.51,119,0.6
FWMS,Task Management,Female,White,Mild,Senior,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.47,90,0.64
FWMS,Task Management,Female,White,Mild,Senior,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.65,119,0.64
FWMS,Task Management,Female,White,Mild,Senior,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.44,128,0.47
FWMS,Task Management,Female,White,Mild,Senior,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.69,183,0.51
FWMS,Task Management,Female,White,Mild,Senior,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.51,117,0.52
FWMS,Focus and Distraction,Female,White,Mild,Senior,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.51,105,0.63
FWMS,Focus and Distraction,Female,White,Mild,Senior,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.58,94,0.64
FWMS,Focus and Distraction,Female,White,Mild,Senior,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.67,118,0.43
FWMS,Focus and Distraction,Female,White,Mild,Senior,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.47,138,0.47
FWMS,Focus and Distraction,Female,White,Mild,Senior,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.57,117,0.58
FWMS,Memory and Reminders,Female,White,Mild,Senior,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.36,128,0.54
FWMS,Memory and Reminders,Female,White,Mild,Senior,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.48,138,0.69
FWMS,Memory and Reminders,Female,White,Mild,Senior,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.28,98,0.43
FWMS,Memory and Reminders,Female,White,Mild,Senior,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.39,144,0.4
FWMS,Memory and Reminders,Female,White,Mild,Senior,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.55,149,0.54
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.46,145,0.46
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.37,146,0.29
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.59,121,0.53
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.3,147,0.53
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.36,143,0.59
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.81,127,0.28
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.46,157,0.34
FWMS,Motivation and Emotion,Female,White,Mild,Senior,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.53,119,0.6
FWMS,Planning and Balancing Life,Female,White,Mild,Senior,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.64,164,0.4
FWMS,Planning and Balancing Life,Female,White,Mild,Senior,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.54,152,0.43
FWMS,Planning and Balancing Life,Female,White,Mild,Senior,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.43,125,0.5
FWMS,Planning and Balancing Life,Female,White,Mild,Senior,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.4,115,0.55
FWMY,Task Management,Female,White,Moderate,Youth,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.48,152,0.74
FWMY,Task Management,Female,White,Moderate,Youth,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.47,134,0.67
FWMY,Task Management,Female,White,Moderate,Youth,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.51,137,0.35
FWMY,Task Management,Female,White,Moderate,Youth,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.32,140,0.48
FWMY,Task Management,Female,White,Moderate,Youth,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.4,113,0.55
FWMY,Task Management,Female,White,Moderate,Youth,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.57,130,0.62
FWMY,Task Management,Female,White,Moderate,Youth,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.51,101,0.63
FWMY,Focus and Distraction,Female,White,Moderate,Youth,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.49,133,0.62
FWMY,Focus and Distraction,Female,White,Moderate,Youth,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.34,155,0.58
FWMY,Focus and Distraction,Female,White,Moderate,Youth,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.64,170,0.69
FWMY,Focus and Distraction,Female,White,Moderate,Youth,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.67,150,0.79
FWMY,Focus and Distraction,Female,White,Moderate,Youth,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.4,137,0.57
FWMY,Memory and Reminders,Female,White,Moderate,Youth,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.34,201,0.55
FWMY,Memory and Reminders,Female,White,Moderate,Youth,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.51,111,0.48
FWMY,Memory and Reminders,Female,White,Moderate,Youth,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.3,137,0.66
FWMY,Memory and Reminders,Female,White,Moderate,Youth,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.46,164,0.59
FWMY,Memory and Reminders,Female,White,Moderate,Youth,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.52,136,0.6
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.62,155,0.52
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.59,133,0.46
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.52,100,0.65
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.44,125,0.52
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.57,122,0.48
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.41,134,0.45
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.45,157,0.62
FWMY,Motivation and Emotion,Female,White,Moderate,Youth,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.43,109,0.68
FWMY,Planning and Balancing Life,Female,White,Moderate,Youth,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.3,191,0.58
FWMY,Planning and Balancing Life,Female,White,Moderate,Youth,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.44,148,0.68
FWMY,Planning and Balancing Life,Female,White,Moderate,Youth,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.52,122,0.55
FWMY,Planning and Balancing Life,Female,White,Moderate,Youth,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.43,164,0.56
FWMY,Task Management,Female,White,Moderate,Young Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.4,158,0.61
FWMY,Task Management,Female,White,Moderate,Young Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.39,103,0.64
